"2365","shifaa","recovery, cure","شفاء","بيماري نو دور تهاوؤ"
"2366","shafahi","oral","شفهي","زباني"
"2367","shafaqat","compassion","شفقة","حنين"
"2368","shafee'","intercessor","شفيع","شفاعة كرنار"
"2369","shaqaawat","wretchedness, ill-being","شقاوة","بهاؤتي پنو"
"2370","shaqi","evil doer, wretched","شقي","شر، بد"
"2371","shak","doubt","شك","شبه"
"2372","shikaar","hunt","شكار","صيد"
"2373","shikaari","hunter","شكاري","شكار كرنار"
"2374","shikaayat","complaint","شكاية","چغلي"
"2375","shukur","thankfulness, gratitude","شكر","حمد"
"2376","shukran","thank you","شكراً","شكر گذاروؤ"
"2377","shukriya","thank you","شكريه","شكر گذاروؤ"
"2378","shikasta","weak, feeble","شكسته","كمزور"
"2379","shakal","form, shape","شكل","دهانچه، صورة"
"2380","shikam","womb","شكم","رحم"
"2381","shakwa","complain","شكوى","شكاية"
"2382","shumaar","count","شمار","گنتي"
"2383","shumaarag","the righteous path","شمارگ","هداية نو رسته"
"2384","shemaal","north","شمال","جنوب نا مقابلة پر"
"2385","shamsh","sun","شمس","سورج"
"2386","shama'","lamp","شمع","ديوو"
"2387","shamal","unity","شمل","اتحاد"
"2388","shehsawaar","rider","شه سوار","سواري كرنار"
"2389","shahaadat","martyrdom/testimony, witness, evidence","شهادة","ثبوت، بياني/شهيد تهاوؤ"
"2390","shehri","citizen","شهري","باشنده"
"2391","sherhriyat","characteristics of a city dweller","شهرية","وه صفات جه ايك شهر نا وسنار ما هوئي"
"2392","shehzada","prince","شهزاده","فرزند"
"2393","shehensha","king","شهنشاه","بادشاه"
"2394","shohodaa","martyr","شهيد-شهداء","شهيد ني جمع"
"2395","shawaarib","mustache hair that grows upto upper lips","شوارب","موچهـ نا بال جه هونت پر اٰوي جائي"
"2396","shawwal ul mukarram","the 10th month of the islamic calendar","شوال المكرم","ورس نو دسمو مهينه"
"2397","shor","noise","شور","اٰوازو، ضجيج"
"2398","shouq","interest","شوق","اشتهاء، دل ني اُميد"
"2399","shouqeen","interested","شوقين","شوق راكهنار"
"2400","shoher","husband","شوهر","زوج"
"2401","shaib","old age","شيب","ضعيفي، برهاپو"
"2402","shaikhukhiyat","old age","شيخوخية","ضعيفي، برهاپو"
"2403","shaidaai","admirer","شيدائي","محبة كرنار"
"2404","shireen","sweet","شيريں","ميتهو"
"2405","shisha","bottle/glass","شيشه","كانچ، كانچ ني شيشي"
"2406","shishi","bottle","شيشي","كانچ ني شيشي"
"2407","shaitaan","satan","شيطان","ابليس انے اهني تولي"
"2408","shi'a","shia","شيعة","محبة كرنار"
"2409","shain","disgrace","شين","عيب"
"2410","shewa","character","شيوه","اخلاق"
"2411","saabir","patient","صابر","صبر كرنار"
"2412","saaboon","soap","صابون","مادة كه جه انے دهوا انے صاف كروا واسطے استعمال كروا ما اٰوے چهے"
"2413","saahib","mate, companion","صاحب","دوست، رفيق"
"2414","saaheb ul mo'jezaat","one who shows miracles","صاحب المعجزات","معجزات نا صاحب"
"2415","saadir kerwu","issue","صادر كروؤ","نكالوؤ"
"2416","sadiq-sadeqeen","true person-true people","صادق-صادقين","سچّا شخص"
"2417","saaf","clean","صاف","چوكهو"
"2418","saaleh-saalehaat","virtous","صالح-صالحات","نيك"
"2419","saamit","silent","صامت","خاموش"
"2420","saaim","faster","صائم","روزه دار"
"2421","saber","patience","صبر","برداشت"
"2422","sibgat","color","صبغة","رنگ"
"2423","sohbat","campany","صحبة","ساتهـ"
"2424","sehat","health","صحة","طبيعة"
"2425","sahra","desert","صحراء","جنگل"
"2426","sehen","front yard","صحن","اٰنگن"
"2427","sahih","right","صحيح","برابر"
"2428","sahifah","book","صحيفة","كتاب"
"2429","sada","sound, call","صدا","نداء، اٰواز"
"2430","sadaarat","presiding a majlis","صدارة","مجلس ما بيتهك"
"2431","sadar","chest","صدر","سينه"
"2432","sudgain","hair that grows on head till an outward bone near two ears.","صدغين","ماتها سي  لئي بيوے كان نا پاےس جه اونچي هدي هوئي چهے يه هدي تك نا بال"
"2433","sadaf","pearl shell","صدف","سيپ"
"2434","sidq","truth","صدق","سچّائي"
"2435","sadaqa","charity","صدقة","بخشش اٰپوا نو عمل"
"2436","sadma","shock","صدمة","دكهـ، درد"
"2437","sadi-sadyo","century-centuries","صدي-صديو","سو ورس"
"2438","siraat","path, way","صراط","رسته"
"2439","siraat e mustaqeem","the right path","صراط مستقيم","سيدها رسته"
"2440","sarraaf","money exchanger","صراف","پيسه ني لين دين كرنار"
"2441","sarf","tranact/spend","صرف","خرچ كروؤ"
"2442","sirf","only","صرف","فقط"
"2443","su-ood","ascend","صعود","چرهوؤ"
"2444","sigaar","young ones","صغار","چهوتاؤ"
"2445","saf-sufoof","row, line","صف-صفوف","سيدهي لائن"
"2446","safaa","purity","صفاء","شفّافية"
"2447","safaai","cleanliness","صفائي","چوكهائي"
"2448","sifat","quailty, characteristics","صفة-صفات","خاصية، ميزة"
"2449","safar ul muzaffar","the 2nd month of the islamic calendat","صفر  المظفر","ورس نو بيسرو مهينه"
"2450","safaqat","the act of putting hands our the hand of the one who is taking misaaq","صفقة","ميثاق لينار نا هاتهـ پر هاتهـ موكوا نو عمل"
"2451","safwat","essence, cream","صفوة","خلاصة"
"2452","safwat us safw","essence of the essence","صفوة الصفو","خلاصة ؤ نا خلاصة"
"2453","sikak","a promissory note, a bill that can be cashed","صكـك","هندي، كاغذ"
"2454","salaah","betterment","صلاح","بهتري"
"2455","salaahiyat","capability","صلاحية","قابلية، قوة"
"2456","silat","link, maintaining relationship","صلة","ميل ملاپ"
"2457","silat ul imaam","act of doing silat with imam ul zamaan as","صلة الامام","امام عليه السلام نا ساتهـ صلة كروؤ"
"2458","silat ur rehem","act of connecting with close relatives","صلة الرحم","قرابة نا لوگو ساتهے ميل ملاپ"
"2459","suleh","peace settlement","صلح","سمجهوتو"
"2460","sald","firm, solid","صلد","سخت"
"2461","salawaat","salawaat","صلوات","اللهم صلى على محمد وعلى...پرهوؤ"
"2462","salaawaat ullahe alaihe","may allah's salawaat be upon him","صلوات الله عليه","خدا ني صلوات اهنا اوپر"
"2463","samt","silence","صمت","خاموشي"
"2464","sandook","chest","صندوق","پيتي"
"2465","san'at","workmanship","صنعة","كام"
"2466","soorat","image","صورة","شكل، هيئة"
"2467","soof","wool","صوف","اون"
"2468","sayaam","fast","صوم-صيام","روزه"
"2469","saiyeb","raining cloud","صيّب","ورسنار وادل"
"2470","siyaanat","conservation","صيانة","حفاظة"
"2471","seega","form, class, genre","صيغة","شكل"
"2472","zafiyah","","ضافية","مهمان داري"
"2473","daal-daalleen","stray, lost","ضال-ضالّين","گمراه تهانار"
"2474","zaamin","guarantor","ضامن","ضمانة لينار"
"2475","daan","sheep","ضان","ميندهو"
"2476","zaye","to waste","ضائع كروؤ","بگار كروؤ"
"2477","zabt","accuracy, precision","ضبط","مضبوط"
"2478","zid","enemy/opposite/stubbornness","ضد","اُلتو/ دشمن/ من ماني"
"2479","ziddi","stubborn","ضدّي","ضد كرنار"
"2480","darb ul masal","metaphor","ضرب المثل","جه چيز ني مثال اٰپوا ما اٰوے"
"2481","darbat","strike, blow","ضربة","ايك مار"
"2482","darse qaate' si perhe","with proper unterstanding","ضرس قاطع","برابر چاوي نے (علم پرهے)"
"2483","zarur","must","ضرور","تأكيد نا ساتهے جه كهواما اٰوے"
"2484","zaroorat","necesity, need","ضرورة","حاجة، كئي چيز طرف احتياج هوؤ"
"2485","zarurat mand","needy","ضرورة مند","محتاج، جه نے كئي چيز ني ضرورة هوئي"
"2486","zaroori","necessary, important","ضروري","اهم"
"2487","zarih mubaarak","sepulcher","ضريح مبارك","اولياء الله ني قبر مبارك پر سونا انے چاندي نا مقصورة جه بناوا ما اٰوے چهے"
"2488","zuof","weakness","ضعف","كمزوري"
"2489","da'eef","weak","ضعيف","كمزور"
"2490","zamaanat","guarantee","ضمانة","ذمه داري"
"2491","zimn","within","ضمن","سايو"
"2492","zameer","conscious","ضمير","من ما جه وات هوئي"
"2493","ziyaa","light","ضياء","روشني"
"2494","ziyaa'","waste","ضياع","ضائع تهاوؤ"
"2495","daif-zuyuf","guest","ضيف-ضيوف","مهمان"
"2496","deeq","narrowness","ضيق","تنگي"
"2497","deeq ul sadr","impatience, lost of courage","ضيق الصدر","سينه ني تنگي"
"2498","ta'at","obedience","طاعة","فرمان  ماتهے  چرهاوؤ"
"2499","taagoot","evil doer, satan","طاغوت","شيطان"
"2500","taaqat","strength","طاقة","زور، قوة"
"2501","taaqatwer","strong","طاقة ور","جه ما طاقة هوئي"
"2502","taalib-tullaab","seeker","طالب-طلاب","طلب كرنار"
"2503","talabatul ilm","student","طالب العلم","علم طلب كرنار"
"2504","taalebaat","female students","طالبات","علم طلب كرنار (مؤنث)"
"2505","taahir-taahereen","clean, virtous","طاهر-طاهرين","پاك"
"2506","taaerat","plane","طائرة","پلين"
"2507","taaefat","community","طائفة","جماعة"
"2508","tib","medical treatment, medicine","طب","مريض نا علاج كروانو هنر"
"2509","tabe' kerwu","to print","طبع كروؤ","چهاپوؤ"
"2510","tabaq","thaal","طبق","تهال"
"2511","tabaqa-tabaqaat","rank, category, grade","طبقة-طبقات","درجة، رتبة"
"2512","tabeeb","doctor","طبيب","داكتر"
"2513","tabiyat","health/nature","طبيعة","مزاج / صحة"
"2514","tarah","like","طرح","مِثل"
"2515","tarah tarah si","by different means","طرح طرح سي","قسم قسم سي"
"2516","tarah tarah na","of different types","طرح طرح نا","قسم قسم نا"
"2517","tarz","rhythm/style","طرز","نمونه/ لحن"
"2518","tirs-turoos","letter-letters","طرس-طروس","مثال، خط"
"2519","taraf","in the direction of","طرف","جانب"
"2520","tarfat al ain","a blink of an eye","طرفة العين","انكهـ ني مچكار"
"2521","tareeq-taraaiq","road-roads","طريق-طرائق","رسته"
"2522","tareeqa, tareeqo","way","طريقة","شاكلة، طرز"
"2523","ta'aam","food","طعام","جمن"
"2524","tugyaani","transgression, tyranny","طغياني","حد سي اٰگے جاوؤ، بے فرماني كروؤ"
"2525","tufail","due to","طفيل","سبب"
"2526","talaaq","divorce","طلاق","شادي نا قيود سي اٰزاد تهاوؤ"
"2527","talab","want/demand","طلب","اُميد، جستجو"
"2528","talabat","male students","طلبة","طلب كرنار (مذكر)"
"2529","tal'at","forehead","طلعة","پيشاني"
"2530","tulou","rise","طلوع","نكلوؤ"
"2531","tamaacho","slap","طمانچه","لطمة (تهپّر)"
"2532","tama'","greed","طمع","لالچ"
"2533","tumoo'","greed","طموع","لالچ"
"2534","tahaarat","cleanliness","طهارة","پاكيزگي"
"2535","tawaaf","circling","طواف","پهيرا پهروؤ"
"2536","tubaa","a tree in paradise/bliss","طوبىْ","ودهامني، خوشي، سعادة/جنة نا ايك درخت نو نام"
"2537","towr","way","طور","طريقة"
"2538","tufaan","storm","طوفان","جيوارے هواء يا پاني طغياني ما هوئي"
"2539","towq","hoop","طوق","قلادة"
"2540","tool","length","طول","لمبائي، لمبي"
"2541","tawwalallaho umrahu","may allah prolong his life","طول الله عمره الشريف","خدا اهني عمر نے دراز كرجو"
"2542","taweel","long","طويل","لمبو"
"2543","tayyeb","pure","طيّب","پاك"
"2544","tayyul ard","shortening of distance","طي الارض","زمين نو لپيتاوؤ (دوري نوكم تهاوؤ)"
"2545","tai kerwu","to decide","طي كروؤ","فيصله كروؤ، نقي كروؤ"
"2546","teeb","perfume","طيب","خوشبو"
"2547","taibah","name of madina munawwara","طيبة","مدينة منورة نو نام"
"2548","tair-tuyoor","bird-birds","طير-طيور","پرنده"
"2549","taish","anger","طيش","غصه"
"2550","teen/teenat","soil","طين/طينة","متّي"
"2551","zaalim-zaalemeen/zalamat","oppressers","ظالم-ظالمين،ظلمة","ظلم كرنار"
"2552","zaahir","evident, visible","ظاهر","كهلّو، واضح"
"2553","zafaryaabi","victory","ظفريابي","جيت"
"2554","zil","shadow","ظل","سايو"
"2555","zil le zaleel","cool shadow","ظل ظليل","تهندو سايو"
"2556","zulm","injustice","ظلم","نه انصافي"
"2557","zulm o sitam","tyranny, oppression","ظلم و ستم","جورائيلو"
"2558","zulmat-zolomaat","darkness","ظلمة-ظلمات","اندهيري"
"2559","zan","assumption","ظن","گمان"
"2560","zohar","namaz which is prayed when sun starts to decend after reaching it's peak","ظهر","زوال نا وقت ني نماز، نماز نو وقت"
"2561","zaher","back","ظهر","كمر"
"2562","zuhoor","coming into sight","ظهور","ظاهر تهاوؤ"
"2563","aajiz","incapable","عاجز","قصور وار، كمزور"
"2564","aadat","habit","عادة","جبلة، اهوؤ عمل جه هميشه كرتا هوئي"
"2565","aadil-aadeleen","just, fair","عادل-عادلين","انصاف كرنار"
